,x,y,z
4175,-1870.06692092571,6347.721753640562,-2214.422872415603
4176,-1867.8903084726662,6345.913684088277,-2221.431006777973
4177,-1865.7115049004954,6344.098170494547,-2228.4365353021008
4178,-1863.530512765026,6342.275214989047,-2235.4394497702037
4179,-1861.3473346246622,6340.444819710187,-2242.4397419675443
4180,-1859.1619730403718,6338.606986805106,-2249.43740368246
4181,-1856.9744305756753,6336.761718429658,-2256.432426706396
4182,-1854.7847097966667,6334.909016748432,-2263.4248028338543
4183,-1852.592813271981,6333.048883934726,-2270.4145238624806
4184,-1850.3987435728122,6331.18132217056,-2277.401581593014
4185,-1848.2025032729048,6329.30633364667,-2284.3859678293147
4186,-1846.0040949485422,6327.423920562498,-2291.3676743784035
4187,-1843.8035211785627,6325.534085126202,-2298.3466930504005
4188,-1841.6007845443328,6323.636829554642,-2305.323015658623
4189,-1839.3958876297634,6321.732156073385,-2312.296634019524
4190,-1837.188833021299,6319.820066916701,-2319.2675399527316
4191,-1834.9796233079078,6317.900564327548,-2326.2357252810775
4192,-1832.7682610811,6315.9736505575975,-2333.2011818305446
4193,-1830.5547489348971,6314.039327867202,-2340.1639014303573
4194,-1828.33908946585,6312.097598525408,-2347.1238759129265
4195,-1826.1212852730278,6310.148464809954,-2354.081097113886
4196,-1823.9013389580098,6308.191929007258,-2361.0355568721184
4197,-1821.6792531248996,6306.227993412428,-2367.987247029708
4198,-1819.455030380297,6304.2566603292435,-2374.9361594320294
4199,-1817.2286733333187,6302.277932070171,-2381.8822859276884
4200,-1815.0001845955826,6300.291810956348,-2388.825618368562
4201,-1812.7695667811993,6298.298299317577,-2395.7661486098277
4202,-1810.536822506792,6296.297399492347,-2402.703868509909
4203,-1808.3019543914647,6294.289113827795,-2409.638769930566
4204,-1806.0649650568196,6292.273444679731,-2416.5708447368424
4205,-1803.8258571269466,6290.25039441263,-2423.5000847970978
4206,-1801.5846332284148,6288.219965399615,-2430.42648198304
4207,-1799.3412959902878,6286.182160022478,-2437.3500281696724
4208,-1797.0958480440954,6284.136980671647,-2444.27071523538
4209,-1794.8482920238503,6282.084429746214,-2451.1885350618827
4210,-1792.598630566038,6280.024509653915,-2458.10347953426
4211,-1790.3468663096078,6277.957222811121,-2465.01554054099
4212,-1788.093001895987,6275.882571642864,-2471.924709973892
4213,-1785.8370399690539,6273.800558582793,-2478.8309797282177
4214,-1783.5789831751556,6271.711186073208,-2485.7343417025963
4215,-1781.3188341630955,6269.614456565036,-2492.6347877990693
4216,-1779.0565955841241,6267.51037251783,-2499.5323099231205
4217,-1776.7922700919557,6265.398936399782,-2506.4268999836254
4218,-1774.5258603427415,6263.280150687695,-2513.3185498929365
4219,-1772.2573689950823,6261.154017867005,-2520.2072515668337
4220,-1769.986798710023,6259.020540431759,-2527.0929969245562
4221,-1767.7141521510384,6256.879720884619,-2533.9757778888315
4222,-1765.4394319840517,6254.731561736868,-2540.8555863858273
4223,-1763.162640877408,6252.57606550839,-2547.732414345235
4224,-1760.8837815018849,6250.413234727676,-2554.6062537002226
4225,-1758.6028565306906,6248.24307193183,-2561.4770963874626
4226,-1756.3198686394453,6246.065579666542,-2568.3449343471643
4227,-1754.0348205062046,6243.880760486119,-2575.2097595230234
4228,-1751.7477148114267,6241.688616953441,-2582.0715638623087
4229,-1749.458554237991,6239.489151639997,-2588.930339315811
4230,-1747.1673414711865,6237.282367125857,-2595.7860778378727
4231,-1744.874079198705,6235.068265999676,-2602.638771386422
4232,-1742.5787701106515,6232.846850858699,-2609.4884119229196
4233,-1740.2814168995224,6230.618124308742,-2616.334991412446
4234,-1737.9820222602173,6228.382088964201,-2623.1785018236515
4235,-1735.6805888900308,6226.138747448049,-2630.018935128786
4236,-1733.377119488642,6223.88810239182,-2636.8562833037304
4237,-1731.071616758132,6221.63015643563,-2643.6905383279463
4238,-1728.764083402953,6219.364912228144,-2650.5216921845627
4239,-1726.4545221299459,6217.092372426597,-2657.3497368603244
4240,-1724.1429356483336,6214.812539696784,-2664.1746643456236
4241,-1721.8293266697035,6212.525416713043,-2670.996466634529
4242,-1719.5136979080316,6210.231006158282,-2677.8151357247407
4243,-1717.196052079647,6207.929310723938,-2684.6306636176687
4244,-1714.8763919032558,6205.620333110009,-2691.443042318388
4245,-1712.554720099924,6203.304076025029,-2698.2522638356672
4246,-1710.2310393930718,6200.980542186066,-2705.0583201820014
4247,-1707.9053525084882,6198.649734318736,-2711.861203373558
4248,-1705.577662174303,6196.3116551571775,-2718.660905430267
4249,-1703.2479711210028,6193.966307444063,-2725.457418375767
4250,-1700.9162820814201,6191.613693930592,-2732.250734237443
4251,-1698.582597790731,6189.253817376485,-2739.0408450464315
4252,-1696.2469209864528,6186.886680549983,-2745.827742837622
4253,-1693.9092544084365,6184.512286227843,-2752.61141964969
4254,-1691.5696007988702,6182.130637195334,-2759.391867525073
4255,-1689.2279629022744,6179.741736246243,-2766.1690785100013
4256,-1686.8843434654937,6177.3455861828525,-2772.943044654502
4257,-1684.5387452377022,6174.942189815958,-2779.713758012404
4258,-1682.1911709703877,6172.531549964848,-2786.481210641367
4259,-1679.8416234173612,6170.113669457312,-2793.2453946028613
4260,-1677.4901053347483,6167.688551129634,-2800.006301962194
4261,-1675.1366194809848,6165.256197826586,-2806.763924788519
4262,-1672.7811686168172,6162.816612401428,-2813.5182551548346
4263,-1670.4237555052912,6160.3697977159,-2820.2692851380207
4264,-1668.0643829117598,6157.915756640228,-2827.0170068188095
4265,-1665.7030536038733,6155.454492053112,-2833.761412281822
4266,-1663.3397703515766,6152.986006841725,-2840.5024936155664
4267,-1660.9745359271094,6150.510303901714,-2847.2402429124472
4268,-1658.6073531049935,6148.027386137186,-2853.974652268794
4269,-1656.2382246620423,6145.537256460713,-2860.705713784836
4270,-1653.8671533773502,6143.039917793335,-2867.433419564736
4271,-1651.4941420322905,6140.535373064538,-2874.1577617165945
4272,-1649.1191934105127,6138.023625212269,-2880.8787323524493
4273,-1646.7423102979349,6135.504677182916,-2887.5963235883128
4274,-1644.3634954827498,6132.9785319313205,-2894.3105275441426
4275,-1641.9827517554136,6130.445192420764,-2901.0213363438766
4276,-1639.600081908646,6127.904661622969,-2907.7287421154347
4277,-1637.2154887374265,6125.356942518091,-2914.432736990724
4278,-1634.8289750389872,6122.802038094717,-2921.133313105669
4279,-1632.4405436128166,6120.239951349867,-2927.830462600187
4280,-1630.0501972606528,6117.670685288983,-2934.524177618222
4281,-1627.657938786479,6115.094242925928,-2941.2144503077448
4282,-1625.2637709965234,6112.510627282987,-2947.9012728207617
4283,-1622.8676966992487,6109.919841390853,-2954.5846373133386
4284,-1620.469718705359,6107.321888288639,-2961.264535945586
4285,-1618.0698398277907,6104.716771023857,-2967.9409608816813
4286,-1615.6680628817087,6102.104492652428,-2974.6139042898794
4287,-1613.264390684508,6099.485056238674,-2981.2833583425127
4288,-1610.8588260557985,6096.858464855305,-2987.9493152160235
4289,-1608.4513718174194,6094.224721583435,-2994.6117670909393
4290,-1606.0420307934205,6091.583829512564,-3001.270706151906
4291,-1603.6308058100683,6088.935791740573,-3007.9261245876883
4292,-1601.2176996958399,6086.280611373734,-3014.5780145911776
4293,-1598.8027152814122,6083.618291526689,-3021.226368359418
4294,-1596.3858553996727,6080.948835322458,-3027.8711780935873
4295,-1593.9671228857062,6078.272245892435,-3034.512435999026
4296,-1591.5465205767948,6075.58852637638,-3041.150134285241
4297,-1589.1240513124155,6072.8976799224165,-3047.784265165908
4298,-1586.6997179342275,6070.199709687024,-3054.414820858911
4299,-1584.2735232860898,6067.49461883505,-3061.041793586288
4300,-1581.8454702140332,6064.782410539679,-3067.6651755743196
4301,-1579.4155615662737,6062.0630879824585,-3074.284959053476
4302,-1576.9838001932053,6059.336654353277,-3080.9011362584492
4303,-1574.5501889473874,6056.603112850355,-3087.5136994281825
4304,-1572.1147306835628,6053.862466680271,-3094.122640805821
4305,-1569.677428258628,6051.114719057916,-3100.7279526387956
4306,-1567.2382845316497,6048.3598732065275,-3107.329627178774
4307,-1564.7973023638544,6045.597932357662,-3113.9276566816916
4308,-1562.3544846186182,6042.8288997511945,-3120.5220334077785
4309,-1559.909834161484,6040.052778635334,-3127.112749621514
4310,-1557.4633538601308,6037.269572266589,-3133.699797591709
4311,-1555.0150465843906,6034.479283909785,-3140.2831695914538
4312,-1552.5649152062406,6031.68191683806,-3146.8628578981534
4313,-1550.1129625997887,6028.877474332845,-3153.438854793555
4314,-1547.659191641293,6026.065959683883,-3160.0111525636967
4315,-1545.2036052091314,6023.247376189202,-3166.5797434989945
4316,-1542.7462061838185,6020.421727155128,-3173.1446198941912
4317,-1540.2869974479959,6017.589015896278,-3179.7057740483874
4318,-1537.8259818864192,6014.749245735542,-3186.263198265071
4319,-1535.3631623859787,6011.902420004106,-3192.8168848520672
4320,-1532.898541835667,6009.048542041419,-3199.366826121624
4321,-1530.432123126594,6006.187615195207,-3205.913014390361
4322,-1527.9639091519844,6003.3196428214715,-3212.4554419793003
4323,-1525.4939028071556,6000.444628284465,-3218.994101213897
4324,-1523.022106989545,5997.562574956716,-3225.528984423989
4325,-1520.548524598674,5994.673486218998,-3232.0600839438816
4326,-1518.0731585361673,5991.777365460341,-3238.5873921122966
4327,-1515.5960117057425,5988.874216078028,-3245.1109012724023
4328,-1513.1170870131982,5985.964041477579,-3251.630603771847
4329,-1510.6363873664322,5983.046845072765,-3258.1464919627056
4330,-1508.1539156754106,5980.122630285584,-3264.6585582015646
4331,-1505.6696748521856,5977.191400546272,-3271.166794849473
4332,-1503.1836678108848,5974.2531592932955,-3277.6711942719717
4333,-1500.6958974677013,5971.307909973337,-3284.1717488391246
4334,-1498.2063667409088,5968.355656041314,-3290.668450925468
4335,-1495.7150785508318,5965.396400960348,-3297.161292910095
4336,-1493.2220358198654,5962.430148201778,-3303.6502671766057
4337,-1490.727241472463,5959.456901245156,-3310.1353661131366
4338,-1488.2306984351246,5956.476663578224,-3316.6165821123914
4339,-1485.7324096364139,5953.489438696948,-3323.093907571592
4340,-1483.2323780069312,5950.495230105467,-3329.567334892561
4341,-1480.7306064793265,5947.494041316125,-3336.036856481672
4342,-1478.227097988293,5944.485875849452,-3342.5024647498813
4343,-1475.7218554705516,5941.470737234156,-3348.964152112756
4344,-1473.2148818648734,5938.448629007141,-3355.421910990425
4345,-1470.7061801120437,5935.419554713464,-3361.875733807665
4346,-1468.1957531548849,5932.38351790637,-3368.325612993845
4347,-1465.6836039382426,5929.3405221472685,-3374.7715409829634
4348,-1463.1697354089733,5926.290571005722,-3381.2135102136726
4349,-1460.6541505159669,5923.233668059471,-3387.651513129233
4350,-1458.1368522101109,5920.169816894392,-3394.0855421775946
4351,-1455.6178434443107,5917.099021104521,-3400.5155898113467
4352,-1453.097127173479,5914.021284292043,-3406.9416484877497
4353,-1450.5747063545234,5910.936610067275,-3413.3637106687647
4354,-1448.0505839463642,5907.845002048686,-3419.781768821003
4355,-1445.5247629099047,5904.746463862865,-3426.195815415811
4356,-1442.9972462080473,5901.640999144537,-3432.605842929219
4357,-1440.4680368056859,5898.528611536557,-3439.0118438419704
4358,-1437.9371376696893,5895.409304689884,-3445.413810639557
4359,-1435.4045517689242,5892.283082263619,-3451.811735812161
4360,-1432.870282074222,5889.14994792495,-3458.205611854746
4361,-1430.334331558396,5886.009905349189,-3464.5954312670046
4362,-1427.796703196232,5882.862958219746,-3470.9811865533848
4363,-1425.2573999644765,5879.709110228128,-3477.3628702231254
4364,-1422.716424841854,5876.548365073949,-3483.740474790204
4365,-1420.1737808090356,5873.380726464895,-3490.1139927734207
4366,-1417.6294708486594,5870.2061981167535,-3496.4834166963483
4367,-1415.083497945317,5867.024783753389,-3502.8487390873597
4368,-1412.5358650855424,5863.836487106736,-3509.2099524796636
4369,-1409.9865752578326,5860.641311916822,-3515.567049411249
4370,-1407.4356314526117,5857.439261931721,-3521.920022424973
4371,-1404.883036662253,5854.230340907584,-3528.268864068507
4372,-1402.328793881068,5851.0145526086235,-3534.61356689437
4373,-1399.7729061052905,5847.791900807093,-3540.954123459957
4374,-1397.2153763331014,5844.562389283321,-3547.290526327489
4375,-1394.6562075645902,5841.326021825659,-3553.6227680640977
4376,-1392.0954028017786,5838.082802230515,-3559.9508412417736
4377,-1389.5329650486092,5834.832734302334,-3566.274738437398
4378,-1386.9688973109292,5831.575821853582,-3572.5944522327713
4379,-1384.4032025965134,5828.312068704777,-3578.909975214565
4380,-1381.83588391503,5825.041478684437,-3585.221299974404
4381,-1379.2669442780623,5821.764055629115,-3591.5284191088135
4382,-1376.6963866990934,5818.479803383378,-3597.8313252192565
4383,-1374.1242141934956,5815.188725799791,-3604.1300109121566
4384,-1371.5504297785517,5811.890826738951,-3610.424468798852
4385,-1368.9750364734202,5808.586110069428,-3616.7146914956766
4386,-1366.398037299155,5805.27457966781,-3623.000671623912
4387,-1363.8194352786936,5801.9562394186705,-3629.2824018098163
4388,-1361.2392334368453,5798.631093214564,-3635.559874684654
4389,-1358.657434800311,5795.299144956049,-3641.833082884647
4390,-1356.0740423976508,5791.9603985516405,-3648.102019051055
4391,-1353.4890592593017,5788.614857917839,-3654.3666758301306
4392,-1350.902488417566,5785.262526979119,-3660.6270458731456
4393,-1348.3143329066029,5781.903409667908,-3666.88312183642
4394,-1345.724595762442,5778.5375099246085,-3673.134896381275
4395,-1343.1332800229545,5775.164831697565,-3679.3823621741144
4396,-1340.5403887278737,5771.785378943086,-3685.625511886376
4397,-1337.945924918778,5768.399155625419,-3691.8643381945585
4398,-1335.3498916390843,5765.006165716751,-3698.0988337802555
4399,-1332.7522919340638,5761.606413197222,-3704.3289913301037
4400,-1330.1531288508127,5758.199902054886,-3710.5548035358624
4401,-1327.5524054382665,5754.786636285735,-3716.776263094371
4402,-1324.9501247471928,5751.366619893685,-3722.993362707573
4403,-1322.346289830178,5747.9398568905635,-3729.206095082546
4404,-1319.740903741645,5744.506351296126,-3735.414452931457
4405,-1317.1339695378222,5741.066107138021,-3741.6184289716393
4406,-1314.5254902767635,5737.619128451812,-3747.818015925543
4407,-1311.9154690183327,5734.165419280961,-3754.0132065207727
4408,-1309.3039088241965,5730.7049836768165,-3760.2039934901045
4409,-1306.6908127578404,5727.237825698638,-3766.390369571449
4410,-1304.0761838845374,5723.7639494135465,-3772.5723275079235
4411,-1301.4600252713656,5720.283358896558,-3778.74986004781
4412,-1298.842339987199,5716.796058230562,-3784.92295994458
4413,-1296.2231311026942,5713.3020515063145,-3791.0916199569256
4414,-1293.602401690308,5709.80134282245,-3797.2558328487125
4415,-1290.980154824268,5706.293936285451,-3803.415591389056
4416,-1288.3563935805894,5702.779836009663,-3809.570888352279
4417,-1285.7311210370638,5699.259046117289,-3815.7217165179372
4418,-1283.1043402732475,5695.7315707383605,-3821.868068670847
4419,-1280.4760543704806,5692.19741401078,-3828.009937601043
4420,-1277.8462664118542,5688.656580080263,-3834.1473161038516
4421,-1275.2149794822296,5685.109073100368,-3840.2801969798475
4422,-1272.582196668226,5681.554897232482,-3846.4085730348825
4423,-1269.94792105821,5677.994056645804,-3852.5324370801086
4424,-1267.3121557423135,5674.426555517374,-3858.651781931942
4425,-1264.6749038124005,5670.8523980320215,-3864.76660041213
4426,-1262.0361683620893,5667.271588382395,-3870.8768853477104
4427,-1259.3959524867357,5663.684130768947,-3876.9826295710413
4428,-1256.754259283425,5660.090029399919,-3883.0838259198254
4429,-1254.1110918509917,5656.489288491366,-3889.180467237066
4430,-1251.466453289982,5652.8819122671075,-3895.272546371143
4431,-1248.820346702678,5649.2679049587605,-3901.36005617577
4432,-1246.1727751930844,5645.647270805724,-3907.4429895100207
4433,-1243.5237418669142,5642.0200140551515,-3913.521339238355
4434,-1240.8732498316112,5638.386138961992,-3919.595098230577
4435,-1238.2213021963146,5634.745649788934,-3925.66425936191
4436,-1235.5679020718806,5631.09855080644,-3931.72881551295
4437,-1232.9130525708665,5627.444846292717,-3937.7887595697007
4438,-1230.2567568075297,5623.784540533727,-3943.8440844235765
4439,-1227.5990178978263,5620.117637823174,-3949.8947829714034
4440,-1224.9398389593991,5616.444142462496,-3955.9408481154524
4441,-1222.2792231115866,5612.764058760868,-3961.9822727634114
4442,-1219.6171734754107,5609.0773910351945,-3968.0190498284187
4443,-1216.953693173575,5605.384143610103,-3974.051172229063
4444,-1214.2887853304628,5601.684320817939,-3980.0786328893914
4445,-1211.6224530721272,5597.977926998758,-3986.1014247389303
4446,-1208.954699526297,5594.264966500327,-3992.11954071267
4447,-1206.2855278223674,5590.545443678116,-3998.13297375109
4448,-1203.6149410913963,5586.81936289529,-4004.1417168001653
4449,-1200.9429424661034,5583.086728522715,-4010.1457628113644
4450,-1198.26953508086,5579.3475449389325,-4016.145104741682
4451,-1195.5947220716932,5575.601816530173,-4022.139735553617
4452,-1192.9185065762802,5571.8495476903445,-4028.129648215196
4453,-1190.240891733941,5568.0907428210285,-4034.1148356999847
4454,-1187.5618806856405,5564.325406331474,-4040.095290987085
4455,-1184.8814765739746,5560.553542638584,-4046.0710070611635
4456,-1182.199682543179,5556.775156166925,-4052.0419769124323
4457,-1179.5165017391196,5552.990251348716,-4058.0081935366757
4458,-1176.831937309287,5549.198832623819,-4063.9696499352544
4459,-1174.145992402798,5545.400904439742,-4069.9263391151085
4460,-1171.4586701703818,5541.596471251617,-4075.8782540887823
4461,-1168.7699737643914,5537.785537522221,-4081.825387874409
4462,-1166.0799063387865,5533.968107721948,-4087.767733495734
4463,-1163.3884710491386,5530.1441863288155,-4093.7052839821176
4464,-1160.6956710526229,5526.313777828457,-4099.6380323685435
4465,-1158.0015095080105,5522.476886714108,-4105.565971695641
4466,-1155.305989575677,5518.633517486618,-4111.489095009666
4467,-1152.6091144175869,5514.783674654429,-4117.40739536253
4468,-1149.9108871972967,5510.9273627335815,-4123.3208658118
4469,-1147.2113110799492,5507.064586247704,-4129.229499420707
4470,-1144.5103892322647,5503.195349728003,-4135.133289258166
4471,-1141.8081248225478,5499.319657713266,-4141.0322283987625
4472,-1139.1045210206757,5495.437514749857,-4146.926309922777
4473,-1136.3995809980966,5491.548925391699,-4152.815526916187
4474,-1133.6933079278297,5487.653894200293,-4158.699872470672
4475,-1130.9857049844493,5483.752425744671,-4164.579339683642
4476,-1128.2767753440976,5479.844524601436,-4170.45392165821
4477,-1125.5665221844708,5475.930195354735,-4176.323611503229
4478,-1122.8549486848171,5472.009442596247,-4182.1884023332905
4479,-1120.142058025937,5468.082270925197,-4188.048287268726
4480,-1117.4278533901675,5464.148684948326,-4193.903259435639
4481,-1114.7123379613954,5460.208689279911,-4199.7533119658765
4482,-1111.995514925041,5456.262288541742,-4205.598437997068
4483,-1109.2773874680609,5452.309487363126,-4211.438630672616
4484,-1106.557958778942,5448.350290380879,-4217.273883141707
4485,-1103.8372320476897,5444.384702239306,-4223.104188559344
4486,-1101.1152104658472,5440.412727590232,-4228.929540086299
4487,-1098.3918972264617,5436.434371092953,-4234.7499308891865
4488,-1095.6672955241038,5432.4496374142645,-4240.565354140421
4489,-1092.9414085548551,5428.458531228438,-4246.375803018247
4490,-1090.2142395162982,5424.461057217212,-4252.181270706762
4491,-1087.485791607532,5420.457220069817,-4257.981750395872
4492,-1084.7560680291422,5416.44702448292,-4263.777235281368
4493,-1082.0250719832204,5412.43047516067,-4269.567718564881
4494,-1079.2928066733475,5408.407576814654,-4275.3531934539105
4495,-1076.5592753045883,5404.37833416391,-4281.13365316185
4496,-1073.8244810835058,5400.342751934932,-4286.909090907941
4497,-1071.0884272181306,5396.300834861626,-4292.67949991735
4498,-1068.3511169179776,5392.252587685347,-4298.444873421123
4499,-1065.612553394038,5388.198015154876,-4304.205204656216
4500,-1062.8727398587619,5384.137122026395,-4309.960486865512
4501,-1060.1316795260827,5380.069913063529,-4315.7107132977935
4502,-1057.3893756113812,5375.996393037288,-4321.455877207795
4503,-1054.6458313315045,5371.916566726094,-4327.195971856182
4504,-1051.9010499047552,5367.830438915772,-4332.930990509558
4505,-1049.155034550879,5363.738014399522,-4338.660926440503
4506,-1046.4077884910835,5359.639297977956,-4344.38577292753
4507,-1043.659314948005,5355.53429445904,-4350.105523255146
4508,-1040.9096171457284,5351.423008658133,-4355.820170713826
4509,-1038.1586983097752,5347.30544539796,-4361.529708600026
4510,-1035.4065616670894,5343.181609508599,-4367.234130216219
4511,-1032.6532104460603,5339.051505827503,-4372.933428870839
4512,-1029.898647876485,5334.915139199465,-4378.627597878369
4513,-1027.142877189592,5330.772514476629,-4384.31663055929
4514,-1024.3859016180256,5326.623636518483,-4390.000520240106
4515,-1021.6277243958349,5322.468510191837,-4395.679260253373
4516,-1018.8683487584955,5318.307140370854,-4401.352843937656
4517,-1016.1077779428709,5314.1395319369985,-4407.0212646376
4518,-1013.3460151872373,5309.965689779063,-4412.684515703889
4519,-1010.5830637312688,5305.7856187931575,-4418.342590493271
4520,-1007.8189268160244,5301.599323882683,-4423.995482368585
4521,-1005.0536076839693,5297.406809958362,-4429.643184698715
4522,-1002.2871095789412,5293.208081938193,-4435.285690858668
4523,-999.519435746168,5289.003144747477,-4440.922994229526
4524,-996.7505894322574,5284.792003318794,-4446.555088198474
4525,-993.9805738851837,5280.574662591994,-4452.181966158829
4526,-991.2093923543088,5276.351127514219,-4457.80362150999
4527,-988.437048090346,5272.121403039858,-4463.420047657519
4528,-985.6635443453814,5267.885494130568,-4469.031238013089
4529,-982.8888843728625,5263.643405755265,-4474.637185994519
4530,-980.1130714275816,5259.395142890096,-4480.237885025794
4531,-977.3361087657024,5255.140710518482,-4485.833328537025
4532,-974.5579996447193,5250.880113631051,-4491.423509964519
4533,-971.7787473234812,5246.613357225677,-4497.008422750739
4534,-968.9983550621776,5242.340446307459,-4502.588060344325
4535,-966.2168261223273,5238.061385888705,-4508.162416200124
4536,-963.4341637667969,5233.776180988959,-4513.731483779154
4537,-960.6503712597681,5229.484836634946,-4519.2952565486585
4538,-957.8654518667561,5225.18735786061,-4524.8537279820775
4539,-955.079408854599,5220.883749707092,-4530.406891559072
4540,-952.292245491443,5216.574017222702,-4535.9547407655455
4541,-949.5039650467652,5212.2581654629685,-4541.497269093602
4542,-946.7145707913363,5207.936199490565,-4547.034470041623
4543,-943.9240659972443,5203.608124375358,-4552.566337114216
4544,-941.1324539378776,5199.273945194376,-4558.092863822252
4545,-938.3397378879158,5194.933667031794,-4563.614043682878
4546,-935.5459211233494,5190.587294978969,-4569.129870219485
4547,-932.7510069214445,5186.2348341343795,-4574.640336961775
4548,-929.9549985607621,5181.87628960366,-4580.145437445718
4549,-927.1578993211486,5177.511666499582,-4585.645165213579
4550,-924.3597124837195,5173.140969942034,-4591.139513813947
4551,-921.5604413308829,5168.764205058053,-4596.628476801684
4552,-918.7600891463027,5164.381376981773,-4602.112047738005
4553,-915.9586592149194,5159.992490854447,-4607.590220190429
4554,-913.156154822939,5155.597551824442,-4613.06298773281
4555,-910.3525792578174,5151.196565047206,-4618.530343945362
4556,-907.547935808284,5146.789535685309,-4623.992282414611
4557,-904.7422277643043,5142.376468908385,-4629.448796733472
4558,-901.9354584171024,5137.957369893159,-4634.899880501202
4559,-899.127631059146,5133.532243823439,-4640.345527323435
4560,-896.3187489841371,5129.101095890086,-4645.785730812194
4561,-893.5088154870285,5124.663931291048,-4651.220484585858
4562,-890.697833863992,5120.220755231308,-4656.649782269232
4563,-887.8858074124367,5115.771572922915,-4662.0736174935
4564,-885.0727394309987,5111.316389584962,-4667.491983896257
4565,-882.2586332195258,5106.8552104435685,-4672.904875121529
4566,-879.4434920791002,5102.388040731913,-4678.312284819734
4567,-876.627319312002,5097.914885690174,-4683.714206647749
4568,-873.8101182217296,5093.435750565567,-4689.110634268877
4569,-870.9918921129895,5088.950640612322,-4694.501561352859
4570,-868.1726442916806,5084.459561091663,-4699.88698157591
4571,-865.3523780649155,5079.962517271844,-4705.266888620672
4572,-862.5310967409865,5075.459514428087,-4710.641276176287
4573,-859.7088036293854,5070.950557842621,-4716.010137938352
4574,-856.8855020407913,5066.435652804655,-4721.373467608946
4575,-854.0611952870557,5061.914804610367,-4726.731258896659
4576,-851.2358866812276,5057.388018562929,-4732.083505516541
4577,-848.4095795375134,5052.855299972453,-4737.430201190181
4578,-845.5822771712997,5048.316654156024,-4742.77133964566
4579,-842.7539828991426,5043.772086437682,-4748.106914617579
4580,-839.92470003875,5039.221602148396,-4753.436919847083
4581,-837.0944319090075,5034.665206626106,-4758.7613490818185
4582,-834.2631818299403,5030.102905215655,-4764.080196076004
4583,-831.4309531227328,5025.534703268831,-4769.393454590389
4584,-828.5977491097194,5020.960606144344,-4774.70111839228
4585,-825.7635731143686,5016.380619207805,-4780.00318125556
4586,-822.9284284613047,5011.7947478317565,-4785.299636960655
4587,-820.0923184762732,5007.202997395623,-4790.590479294599
4588,-817.2552464861608,5002.605373285735,-4795.875702050991
4589,-814.4172158189815,4998.001880895317,-4801.155299030023
4590,-811.5782298038666,4993.392525624462,-4806.429264038506
4591,-808.7382917710834,4988.777312880164,-4811.697590889822
4592,-805.8974050519994,4984.156248076263,-4816.960273404003
4593,-803.0555729791037,4979.529336633479,-4822.21730540768
4594,-800.2127988859964,4974.896583979391,-4827.468680734114
4595,-797.3690861073711,4970.257995548415,-4832.714393223222
4596,-794.5244379790406,4965.613576781839,-4837.9544367215285
4597,-791.6788578378976,4960.963333127761,-4843.18880508224
4598,-788.832349021937,4956.30727004113,-4848.417492165205
4599,-785.9849148702444,4951.645392983723,-4853.640491836932
4600,-783.1365587229801,4946.977707424115,-4858.857797970623
4601,-780.2872839214035,4942.3042188377285,-4864.069404446128
4602,-777.4370938078347,4937.624932706764,-4869.275305150008
4603,-774.5859917256769,4932.939854520238,-4874.475493975506
4604,-771.7339810194029,4928.248989773962,-4879.669964822562
4605,-768.8810650345422,4923.552343970516,-4884.858711597843
4606,-766.0272471177029,4918.849922619295,-4890.041728214697
4607,-763.1725306165341,4914.141731236437,-4895.219008593229
4608,-760.3169188797488,4909.427775344865,-4900.390546660248
4609,-757.4604152571101,4904.708060474267,-4905.556336349307
4610,-754.6030230994178,4899.982592161066,-4910.716371600715
4611,-751.7447457585304,4895.2513759484655,-4915.870646361502
4612,-748.8855865873287,4890.514417386384,-4921.019154585484
4613,-746.0255489397363,4885.771722031486,-4926.161890233229
4614,-743.1646361707088,4881.023295447172,-4931.298847272069
4615,-740.3028516362182,4876.26914320355,-4936.430019676138
4616,-737.4401986932745,4871.5092708774655,-4941.555401426323
4617,-734.5766806998922,4866.743684052454,-4946.674986510335
4618,-731.7123010151082,4861.972388318765,-4951.7887689226645
4619,-728.847062998971,4857.195389273348,-4956.896742664615
4620,-725.9809700125257,4852.4126925198225,-4961.998901744313
4621,-723.1140254178376,4847.624303668523,-4967.095240176681
4622,-720.2462325779547,4842.830228336434,-4972.185751983498
4623,-717.3775948569285,4838.030472147223,-4977.270431193363
4624,-714.5081156198003,4833.225040731221,-4982.3492718417165
4625,-711.6377982325973,4828.413939725414,-4987.422267970852
4626,-708.7666460623334,4823.597174773445,-4992.489413629914
4627,-705.8946624769939,4818.774751525583,-4997.55070287492
4628,-703.0218508455466,4813.946675638754,-5002.606129768747
4629,-700.1482145379293,4809.11295277651,-5007.655688381154
4630,-697.2737569250454,4804.2735886090195,-5012.699372788778
4631,-694.3984813787653,4799.428588813079,-5017.7371770751515
4632,-691.5223912719113,4794.577959072086,-5022.769095330711
4633,-688.6454899782688,4789.721705076047,-5027.795121652785
4634,-685.7677808725721,4784.859832521568,-5032.815250145621
4635,-682.8892673305031,4779.9923471118445,-5037.8294749203815
4636,-680.009952728689,4775.119254556656,-5042.837790095154
4637,-677.1298404446912,4770.240560572353,-5047.840189794964
4638,-674.2489338570126,4765.356270881866,-5052.836668151773
4639,-671.3672363450856,4760.466391214687,-5057.827219304485
